10	12	160	160	2162080
16	22	1024	2048	230781952
16	22	1024	512	126972928
16	22	128	128	2535040
16	22	128	192	3075712
16	22	128	256	3616384
16	22	128	64	1994368
16	22	256	128	7953664
16	22	256	256	10116352
16	22	256	384	12279040
16	22	256	512	14441728
16	22	384	192	17877888
16	22	384	384	22743936
16	22	384	576	27609984
16	22	384	768	32476032
16	22	512	1024	57719296
16	22	512	256	31767040
16	22	512	512	40417792
16	22	512	768	49068544
16	22	640	1280	90171520
16	22	640	320	49621120
16	22	640	640	63137920
16	22	640	960	76654720
16	22	768	1152	110368512
16	22	768	1536	129832704
16	22	768	384	71440128
16	22	768	768	90904320
16	22	896	1344	150209920
16	22	896	1792	176702848
16	22	896	448	97224064
16	22	896	896	123716992
16	24	1024	1024	176260096
16	24	1024	1536	214008832
16	24	1024	2048	251757568
16	24	1024	512	138511360
16	24	128	128	2764928
16	24	128	192	3354752
16	24	128	256	3944576
16	24	128	64	2175104
16	24	256	128	8675584
16	24	256	256	11034880
16	24	256	384	13394176
16	24	256	512	15753472
16	24	384	192	19501440
16	24	384	384	24809856
16	24	384	576	30118272
16	24	384	768	35426688
16	24	512	1024	62964224
16	24	512	256	34652672
16	24	512	512	44089856
16	24	512	768	53527040
16	24	640	1280	98366080
16	24	640	320	54129280
16	24	640	640	68874880
16	24	640	960	83620480
16	24	768	1152	120398592
16	24	768	1536	141632256
16	24	768	384	77931264
16	24	768	768	99164928
16	24	896	1344	163861376
16	24	896	1792	192762752
16	24	896	448	106058624
16	24	896	896	134960000
16	26	1024	1024	190944256
16	26	1024	1536	231838720
16	26	1024	2048	272733184
16	26	1024	512	150049792
16	26	128	128	2994816
16	26	128	192	3633792
16	26	128	256	4272768
16	26	128	64	2355840
16	26	256	128	9397504
16	26	256	256	11953408
16	26	256	384	14509312
16	26	256	512	17065216
16	26	384	192	21124992
16	26	384	384	26875776
16	26	384	576	32626560
16	26	384	768	38377344
16	26	512	1024	68209152
16	26	512	256	37538304
16	26	512	512	47761920
16	26	512	768	57985536
16	26	640	1280	106560640
16	26	640	320	58637440
16	26	640	640	74611840
16	26	640	960	90586240
16	26	768	1152	130428672
16	26	768	1536	153431808
16	26	768	384	84422400
16	26	768	768	107425536
16	26	896	1344	177512832
16	26	896	1792	208822656
16	26	896	448	114893184
16	26	896	896	146203008
16	28	1024	1024	205628416
16	28	1024	1536	249668608
16	28	1024	2048	293708800
16	28	1024	512	161588224
16	28	128	128	3224704
16	28	128	192	3912832
16	28	128	256	4600960
16	28	128	64	2536576
16	28	256	128	10119424
16	28	256	256	12871936
16	28	256	384	15624448
16	28	256	512	18376960
16	28	384	192	22748544
16	28	384	384	28941696
16	28	384	576	35134848
16	28	384	768	41328000
16	28	512	1024	73454080
16	28	512	256	40423936
16	28	512	512	51433984
16	28	512	768	62444032
16	28	640	1280	114755200
16	28	640	320	63145600
16	28	640	640	80348800
16	28	640	960	97552000
16	28	768	1152	140458752
16	28	768	1536	165231360
16	28	768	384	90913536
16	28	768	768	115686144
16	28	896	1344	191164288
16	28	896	1792	224882560
16	28	896	448	123727744
16	28	896	896	157446016
4	10	128	128	1155712
4	10	128	192	1401472
4	10	128	256	1647232
4	10	128	64	909952
4	10	160	160	1803040
4	10	160	240	2187040
4	10	160	320	2571040
4	10	160	80	1419040
4	10	192	192	2593728
4	10	192	288	3146688
4	10	192	384	3699648
4	10	192	96	2040768
4	10	224	112	2775136
4	10	224	224	3527776
4	10	224	336	4280416
4	10	224	448	5033056
4	10	256	128	3622144
4	10	256	256	4605184
4	10	256	384	5588224
4	10	256	512	6571264
4	10	32	16	58528
4	10	32	32	73888
4	10	32	48	89248
4	10	32	64	104608
4	10	64	128	414016
4	10	64	32	229696
4	10	64	64	291136
4	10	64	96	352576
4	10	96	144	789984
4	10	96	192	928224
4	10	96	48	513504
4	10	96	96	651744
4	12	128	128	1385600
4	12	128	192	1680512
4	12	128	256	1975424
4	12	128	64	1090688
4	12	160	160	2162080
4	12	160	240	2622880
4	12	160	320	3083680
4	12	160	80	1701280
4	12	192	192	3110592
4	12	192	288	3774144
4	12	192	384	4437696
4	12	192	96	2447040
4	12	224	112	3327968
4	12	224	224	4231136
4	12	224	336	5134304
4	12	224	448	6037472
4	12	256	128	4344064
4	12	256	256	5523712
4	12	256	384	6703360
4	12	256	512	7883008
4	12	32	16	69920
4	12	32	32	88352
4	12	32	48	106784
4	12	32	64	125216
4	12	64	128	496192
4	12	64	32	275008
4	12	64	64	348736
4	12	64	96	422464
4	12	96	144	947040
4	12	96	192	1112928
4	12	96	48	615264
4	12	96	96	781152
4	14	128	128	1615488
4	14	128	192	1959552
4	14	128	256	2303616
4	14	128	64	1271424
4	14	160	160	2521120
4	14	160	240	3058720
4	14	160	320	3596320
4	14	160	80	1983520
4	14	192	192	3627456
4	14	192	288	4401600
4	14	192	384	5175744
4	14	192	96	2853312
4	14	224	112	3880800
4	14	224	224	4934496
4	14	224	336	5988192
4	14	224	448	7041888
4	14	256	128	5065984
4	14	256	256	6442240
4	14	256	384	7818496
4	14	256	512	9194752
4	14	32	16	81312
4	14	32	32	102816
4	14	32	48	124320
4	14	32	64	145824
4	14	64	128	578368
4	14	64	32	320320
4	14	64	64	406336
4	14	64	96	492352
4	14	96	144	1104096
4	14	96	192	1297632
4	14	96	48	717024
4	14	96	96	910560
4	16	128	128	1845376
4	16	128	192	2238592
4	16	128	256	2631808
4	16	128	64	1452160
4	16	160	160	2880160
4	16	160	240	3494560
4	16	160	320	4108960
4	16	160	80	2265760
4	16	192	192	4144320
4	16	192	288	5029056
4	16	192	384	5913792
4	16	192	96	3259584
4	16	224	112	4433632
4	16	224	224	5637856
4	16	224	336	6842080
4	16	224	448	8046304
4	16	256	128	5787904
4	16	256	256	7360768
4	16	256	384	8933632
4	16	256	512	10506496
4	16	32	16	92704
4	16	32	32	117280
4	16	32	48	141856
4	16	32	64	166432
4	16	64	128	660544
4	16	64	32	365632
4	16	64	64	463936
4	16	64	96	562240
4	16	96	144	1261152
4	16	96	192	1482336
4	16	96	48	818784
4	16	96	96	1039968
4	6	128	128	695936
4	6	128	192	843392
4	6	128	256	990848
4	6	128	64	548480
4	6	160	160	1084960
4	6	160	240	1315360
4	6	160	320	1545760
4	6	160	80	854560
4	6	192	192	1560000
4	6	192	288	1891776
4	6	192	384	2223552
4	6	192	96	1228224
4	6	224	112	1669472
4	6	224	224	2121056
4	6	224	336	2572640
4	6	224	448	3024224
4	6	256	128	2178304
4	6	256	256	2768128
4	6	256	384	3357952
4	6	256	512	3947776
4	6	32	16	35744
4	6	32	32	44960
4	6	32	48	54176
4	6	32	64	63392
4	6	64	128	249664
4	6	64	32	139072
4	6	64	64	175936
4	6	64	96	212800
4	6	96	144	475872
4	6	96	192	558816
4	6	96	48	309984
4	6	96	96	392928
4	8	128	128	925824
4	8	128	192	1122432
4	8	128	256	1319040
4	8	128	64	729216
4	8	160	160	1444000
4	8	160	240	1751200
4	8	160	320	2058400
4	8	160	80	1136800
4	8	192	192	2076864
4	8	192	288	2519232
4	8	192	384	2961600
4	8	192	96	1634496
4	8	224	112	2222304
4	8	224	224	2824416
4	8	224	336	3426528
4	8	224	448	4028640
4	8	256	128	2900224
4	8	256	256	3686656
4	8	256	384	4473088
4	8	256	512	5259520
4	8	32	16	47136
4	8	32	32	59424
4	8	32	48	71712
4	8	32	64	84000
4	8	64	128	331840
4	8	64	32	184384
4	8	64	64	233536
4	8	64	96	282688
4	8	96	144	632928
4	8	96	192	743520
4	8	96	48	411744
4	8	96	96	522336
6	10	144	144	1461456
6	10	144	216	1772496
6	10	144	288	2083536
6	10	144	72	1150416
6	10	192	192	2593728
6	10	192	288	3146688
6	10	192	384	3699648
6	10	192	96	2040768
6	10	240	120	3184560
6	10	240	240	4048560
6	10	240	360	4912560
6	10	240	480	5776560
6	10	288	144	4581792
6	10	288	288	5825952
6	10	288	432	7070112
6	10	288	576	8314272
6	10	336	168	6232464
6	10	336	336	7925904
6	10	336	504	9619344
6	10	336	672	11312784
6	10	384	192	8136576
6	10	384	384	10348416
6	10	384	576	12560256
6	10	384	768	14772096
6	10	48	24	130032
6	10	48	48	164592
6	10	48	72	199152
6	10	48	96	233712
6	10	96	144	789984
6	10	96	192	928224
6	10	96	48	513504
6	10	96	96	651744
6	12	144	144	1752336
6	12	144	216	2125584
6	12	144	288	2498832
6	12	144	72	1379088
6	12	192	192	3110592
6	12	192	288	3774144
6	12	192	384	4437696
6	12	192	96	2447040
6	12	240	120	3819120
6	12	240	240	4855920
6	12	240	360	5892720
6	12	240	480	6929520
6	12	288	144	5495328
6	12	288	288	6988320
6	12	288	432	8481312
6	12	288	576	9974304
6	12	336	168	7475664
6	12	336	336	9507792
6	12	336	504	11539920
6	12	336	672	13572048
6	12	384	192	9760128
6	12	384	384	12414336
6	12	384	576	15068544
6	12	384	768	17722752
6	12	48	24	155568
6	12	48	48	197040
6	12	48	72	238512
6	12	48	96	279984
6	12	96	144	947040
6	12	96	192	1112928
6	12	96	48	615264
6	12	96	96	781152
6	14	144	144	2043216
6	14	144	216	2478672
6	14	144	288	2914128
6	14	144	72	1607760
6	14	192	192	3627456
6	14	192	288	4401600
6	14	192	384	5175744
6	14	192	96	2853312
6	14	240	120	4453680
6	14	240	240	5663280
6	14	240	360	6872880
6	14	240	480	8082480
6	14	288	144	6408864
6	14	288	288	8150688
6	14	288	432	9892512
6	14	288	576	11634336
6	14	336	168	8718864
6	14	336	336	11089680
6	14	336	504	13460496
6	14	336	672	15831312
6	14	384	192	11383680
6	14	384	384	14480256
6	14	384	576	17576832
6	14	384	768	20673408
6	14	48	24	181104
6	14	48	48	229488
6	14	48	72	277872
6	14	48	96	326256
6	14	96	144	1104096
6	14	96	192	1297632
6	14	96	48	717024
6	14	96	96	910560
6	16	144	144	2334096
6	16	144	216	2831760
6	16	144	288	3329424
6	16	144	72	1836432
6	16	192	192	4144320
6	16	192	288	5029056
6	16	192	384	5913792
6	16	192	96	3259584
6	16	240	120	5088240
6	16	240	240	6470640
6	16	240	360	7853040
6	16	240	480	9235440
6	16	288	144	7322400
6	16	288	288	9313056
6	16	288	432	11303712
6	16	288	576	13294368
6	16	336	168	9962064
6	16	336	336	12671568
6	16	336	504	15381072
6	16	336	672	18090576
6	16	384	192	13007232
6	16	384	384	16546176
6	16	384	576	20085120
6	16	384	768	23624064
6	16	48	24	206640
6	16	48	48	261936
6	16	48	72	317232
6	16	48	96	372528
6	16	96	144	1261152
6	16	96	192	1482336
6	16	96	48	818784
6	16	96	96	1039968
6	18	144	144	2624976
6	18	144	216	3184848
6	18	144	288	3744720
6	18	144	72	2065104
6	18	192	192	4661184
6	18	192	288	5656512
6	18	192	384	6651840
6	18	192	96	3665856
6	18	240	120	5722800
6	18	240	240	7278000
6	18	240	360	8833200
6	18	240	480	10388400
6	18	288	144	8235936
6	18	288	288	10475424
6	18	288	432	12714912
6	18	288	576	14954400
6	18	336	168	11205264
6	18	336	336	14253456
6	18	336	504	17301648
6	18	336	672	20349840
6	18	384	192	14630784
6	18	384	384	18612096
6	18	384	576	22593408
6	18	384	768	26574720
6	18	48	24	232176
6	18	48	48	294384
6	18	48	72	356592
6	18	48	96	418800
6	18	96	144	1418208
6	18	96	192	1667040
6	18	96	48	920544
6	18	96	96	1169376
6	8	144	144	1170576
6	8	144	216	1419408
6	8	144	288	1668240
6	8	144	72	921744
6	8	192	192	2076864
6	8	192	288	2519232
6	8	192	384	2961600
6	8	192	96	1634496
6	8	240	120	2550000
6	8	240	240	3241200
6	8	240	360	3932400
6	8	240	480	4623600
6	8	288	144	3668256
6	8	288	288	4663584
6	8	288	432	5658912
6	8	288	576	6654240
6	8	336	168	4989264
6	8	336	336	6344016
6	8	336	504	7698768
6	8	336	672	9053520
6	8	384	192	6513024
6	8	384	384	8282496
6	8	384	576	10051968
6	8	384	768	11821440
6	8	48	24	104496
6	8	48	48	132144
6	8	48	72	159792
6	8	48	96	187440
6	8	96	144	632928
6	8	96	192	743520
6	8	96	48	411744
6	8	96	96	522336
8	10	128	128	1155712
8	10	128	192	1401472
8	10	128	256	1647232
8	10	128	64	909952
8	10	192	192	2593728
8	10	192	288	3146688
8	10	192	384	3699648
8	10	192	96	2040768
8	10	256	128	3622144
8	10	256	256	4605184
8	10	256	384	5588224
8	10	256	512	6571264
8	10	320	160	5654080
8	10	320	320	7190080
8	10	320	480	8726080
8	10	320	640	10262080
8	10	384	192	8136576
8	10	384	384	10348416
8	10	384	576	12560256
8	10	384	768	14772096
8	10	448	224	11069632
8	10	448	448	14080192
8	10	448	672	17090752
8	10	448	896	20101312
8	10	512	1024	26249728
8	10	512	256	14453248
8	10	512	512	18385408
8	10	512	768	22317568
8	10	64	128	414016
8	10	64	32	229696
8	10	64	64	291136
8	10	64	96	352576
8	12	128	128	1385600
8	12	128	192	1680512
8	12	128	256	1975424
8	12	128	64	1090688
8	12	192	192	3110592
8	12	192	288	3774144
8	12	192	384	4437696
8	12	192	96	2447040
8	12	256	128	4344064
8	12	256	256	5523712
8	12	256	384	6703360
8	12	256	512	7883008
8	12	320	160	6781760
8	12	320	320	8624960
8	12	320	480	10468160
8	12	320	640	12311360
8	12	384	192	9760128
8	12	384	384	12414336
8	12	384	576	15068544
8	12	384	768	17722752
8	12	448	224	13279168
8	12	448	448	16891840
8	12	448	672	20504512
8	12	448	896	24117184
8	12	512	1024	31494656
8	12	512	256	17338880
8	12	512	512	22057472
8	12	512	768	26776064
8	12	64	128	496192
8	12	64	32	275008
8	12	64	64	348736
8	12	64	96	422464
8	14	128	128	1615488
8	14	128	192	1959552
8	14	128	256	2303616
8	14	128	64	1271424
8	14	192	192	3627456
8	14	192	288	4401600
8	14	192	384	5175744
8	14	192	96	2853312
8	14	256	128	5065984
8	14	256	256	6442240
8	14	256	384	7818496
8	14	256	512	9194752
8	14	320	160	7909440
8	14	320	320	10059840
8	14	320	480	12210240
8	14	320	640	14360640
8	14	384	192	11383680
8	14	384	384	14480256
8	14	384	576	17576832
8	14	384	768	20673408
8	14	448	224	15488704
8	14	448	448	19703488
8	14	448	672	23918272
8	14	448	896	28133056
8	14	512	1024	36739584
8	14	512	256	20224512
8	14	512	512	25729536
8	14	512	768	31234560
8	14	64	128	578368
8	14	64	32	320320
8	14	64	64	406336
8	14	64	96	492352
8	16	128	128	1845376
8	16	128	192	2238592
8	16	128	256	2631808
8	16	128	64	1452160
8	16	192	192	4144320
8	16	192	288	5029056
8	16	192	384	5913792
8	16	192	96	3259584
8	16	256	128	5787904
8	16	256	256	7360768
8	16	256	384	8933632
8	16	256	512	10506496
8	16	320	160	9037120
8	16	320	320	11494720
8	16	320	480	13952320
8	16	320	640	16409920
8	16	384	192	13007232
8	16	384	384	16546176
8	16	384	576	20085120
8	16	384	768	23624064
8	16	448	224	17698240
8	16	448	448	22515136
8	16	448	672	27332032
8	16	448	896	32148928
8	16	512	1024	41984512
8	16	512	256	23110144
8	16	512	512	29401600
8	16	512	768	35693056
8	16	64	128	660544
8	16	64	32	365632
8	16	64	64	463936
8	16	64	96	562240
8	18	128	128	2075264
8	18	128	192	2517632
8	18	128	256	2960000
8	18	128	64	1632896
8	18	192	192	4661184
8	18	192	288	5656512
8	18	192	384	6651840
8	18	192	96	3665856
8	18	256	128	6509824
8	18	256	256	8279296
8	18	256	384	10048768
8	18	256	512	11818240
8	18	320	160	10164800
8	18	320	320	12929600
8	18	320	480	15694400
8	18	320	640	18459200
8	18	384	192	14630784
8	18	384	384	18612096
8	18	384	576	22593408
8	18	384	768	26574720
8	18	448	224	19907776
8	18	448	448	25326784
8	18	448	672	30745792
8	18	448	896	36164800
8	18	512	1024	47229440
8	18	512	256	25995776
8	18	512	512	33073664
8	18	512	768	40151552
8	18	64	128	742720
8	18	64	32	410944
8	18	64	64	521536
8	18	64	96	632128
8	20	128	128	2305152
8	20	128	192	2796672
8	20	128	256	3288192
8	20	128	64	1813632
8	20	192	192	5178048
8	20	192	288	6283968
8	20	192	384	7389888
8	20	192	96	4072128
8	20	256	128	7231744
8	20	256	256	9197824
8	20	256	384	11163904
8	20	256	512	13129984
8	20	320	160	11292480
8	20	320	320	14364480
8	20	320	480	17436480
8	20	320	640	20508480
8	20	384	192	16254336
8	20	384	384	20678016
8	20	384	576	25101696
8	20	384	768	29525376
8	20	448	224	22117312
8	20	448	448	28138432
8	20	448	672	34159552
8	20	448	896	40180672
8	20	512	1024	52474368
8	20	512	256	28881408
8	20	512	512	36745728
8	20	512	768	44610048
8	20	64	128	824896
8	20	64	32	456256
8	20	64	64	579136
8	20	64	96	702016
